timestamp,amount,temperature,humidity,windspeed
1717995057000,387.42,15,76,3.6
1717995061000,385.81,15,76,3.6
1717995067000,388.29,15,76,3.6
1717995073000,390.08,15,76,3.6
1717995121000,387.53,15,76,3.6
1717995125000,385.86,15,76,3.6
1717995127000,387.61,15,76,3.6
1717995131000,389.65,15,76,3.6
1717995153000,391.23,15,76,3.6
1717995165000,388.78,15,76,3.6
1717995167000,387.24,15,76,3.6
1717995171000,385.43,15,76,3.6
1717995191000,387.78,15,76,3.6
1717995195000,389.45,15,76,3.6
1717995213000,391.08,15,76,3.6
1717995225000,389,15,76,3.6
1717995227000,387.39,15,76,3.6
1717995231000,385.8,15,76,3.6
1717995245000,388.26,15,76,3.6
1717995249000,389.96,15,76,3.6
1717995343000,387.33,15,76,3.6
1717995347000,385.65,15,76,3.6
1717995349000,387.29,15,76,3.6
1717995353000,389.21,15,76,3.6
1717995365000,390.78,15,76,3.6
1717995395000,388.92,15,76,3.6
1717995399000,387.35,15,76,3.6
1717995409000,389.24,15,76,3.6
1717995421000,390.78,15,76,3.6
1717995429000,388.88,15,76,3.6
1717995433000,386.51,15,76,3.6
1717995441000,384.83,15,76,3.6
1717995449000,386.5,15,76,3.6
1717995453000,388.83,15,76,3.6
1717995463000,387.17,15,76,3.6
1717995467000,389.15,15,76,3.6
1717995477000,390.68,15,76,3.6
1717995481000,388.78,15,76,3.6
1717995485000,386.46,15,76,3.6
1717995491000,388.5,15,76,3.6
1717995497000,390.15,15,76,3.6
1717995525000,387.33,15,76,3.6
1717995529000,385.48,15,76,3.6
1717995535000,387.51,15,76,3.6
1717995539000,389.32,15,76,3.6
1717995553000,390.84,15,76,3.6
1717995555000,388.66,15,76,3.6
1717995569000,390.29,15,76,3.6
1717995607000,387.5,15,76,3.6
1717995611000,385.85,15,76,3.6
1717995617000,388.3,15,76,3.6
1717995623000,390.09,15,76,3.6
1717995639000,387.29,15,76,3.6
1717995643000,385.46,15,76,3.6
1717995649000,388.09,15,76,3.6
1717995653000,389.76,15,76,3.6
1717995669000,387.47,15,76,3.6
1717995673000,389.3,15,76,3.6
1717995687000,386.97,15,76,3.6
1717995691000,385.31,15,76,3.6
1717995699000,388.02,15,76,3.6
1717995703000,389.56,15,76,3.6
1717995777000,387.22,15,76,3.6
1717995781000,385.6,15,76,3.6
1717995795000,387.9,15,76,3.6
1717995799000,389.62,15,76,3.6
1717995807000,387.2,15,76,3.6
1717995811000,385.7,15,76,3.6
1717995827000,387.82,15,76,3.6
1717995831000,389.46,15,76,3.6
1717995839000,390.99,15,76,3.6
1717995889000,388.92,15,76,3.6
1717995897000,390.5,15,76,3.6
1717995927000,388.75,15,76,3.6
1717995929000,387.22,15,76,3.6
1717995933000,385.6,15,76,3.6
1717995935000,387.26,15,76,3.6
1717995939000,389.2,15,76,3.6
1717995951000,390.77,15,76,3.6
1717995955000,388.66,15,76,3.6
1717995957000,387.15,15,76,3.6
1717995963000,388.65,15,76,3.6
1717995969000,390.2,15,76,3.6
1717996019000,387.5,15,76,3.6
1717996027000,389.1,15,76,3.6
1717996037000,390.67,15,76,3.6
1717996049000,388.3,15,76,3.6
1717996053000,386.23,15,76,3.6
1717996057000,388.12,15,76,3.6
1717996063000,390.03,15,76,3.6
1717996069000,388.44,15,76,3.6
1717996087000,390.25,15,76,3.6
1717996167000,387.51,15,76,3.6
1717996171000,385.86,15,76,3.6
1717996181000,388.04,15,76,3.6
1717996185000,389.57,15,76,3.6
1717996195000,387.28,15,76,3.6
1717996199000,385.75,15,76,3.6
1717996205000,388.27,15,76,3.6
1717996211000,390.08,15,76,3.6
1717996221000,387.36,15,76,3.6
1717996225000,385.78,15,76,3.6
1717996235000,384.28,15,76,3.6
1717996241000,386.29,15,76,3.6
1717996245000,388.73,15,76,3.6
1717996251000,390.23,15,76,3.6
1717996309000,387.51,15,76,3.6
1717996313000,385.85,15,76,3.6
1717996323000,384.21,15,76,3.6
1717996337000,386.38,15,76,3.6
1717996341000,388.78,15,76,3.6
1717996349000,390.47,15,76,3.6
1717996371000,388.83,15,76,3.6
1717996381000,390.44,15,76,3.6
1717996417000,388.75,15,76,3.6
1717996419000,387.22,15,76,3.6
1717996423000,385.6,15,76,3.6
1717996429000,388.22,15,76,3.6
1717996435000,390.06,15,76,3.6
1717996439000,387.9,15,76,3.6
1717996443000,389.5,15,76,3.6
1717996463000,387.47,15,76,3.6
1717996467000,385.55,15,76,3.6
1717996475000,387.94,15,76,3.6
1717996481000,386.22,15,76,3.6
1717996487000,388.34,15,76,3.6
1717996493000,390.1,15,76,3.6
1717996549000,387.22,15,76,3.6
1717996553000,385.43,15,76,3.6
1717996559000,388.16,15,76,3.6
1717996565000,390.04,15,76,3.6
1717996607000,387.5,15,76,3.6
1717996611000,385.85,15,76,3.6
1717996617000,388.3,15,76,3.6
1717996623000,390.09,15,76,3.6
1717996717000,387.31,15,76,3.6
1717996721000,385.47,15,76,3.6
1717996731000,387.8,15,77,1.54
1717996735000,389.46,15,77,1.54
1717996737000,387.71,15,77,1.54
1717996741000,385.66,15,77,1.54
1717996759000,387.39,15,77,1.54
1717996763000,389.43,15,77,1.54
1717996775000,387.17,15,77,1.54
1717996779000,385.4,15,77,1.54
1717996795000,387.05,15,77,1.54
1717996799000,389.1,15,77,1.54
1717996807000,386.79,15,77,1.54
1717996811000,385.22,15,77,1.54
1717996847000,387.63,15,77,1.54
1717996855000,385.77,15,77,1.54
1717996861000,388.25,15,77,1.54
1717996867000,390.07,15,77,1.54
1717996923000,388.26,15,77,1.54
1717996927000,385.93,15,77,1.54
1717996939000,387.43,15,77,1.54
1717996943000,385.82,15,77,1.54
1717996953000,387.45,15,77,1.54
1717996957000,389.29,15,77,1.54
1717996971000,390.84,15,77,1.54
1717997023000,388.75,15,77,1.54
1717997025000,387.22,15,77,1.54
1717997029000,389.18,15,77,1.54
1717997039000,387.22,15,77,1.54
1717997043000,385.43,15,77,1.54
1717997057000,387.66,15,77,1.54
1717997061000,389.39,15,77,1.54
1717997077000,390.89,15,77,1.54
1717997083000,388.72,15,77,1.54
1717997089000,386.48,15,77,1.54
1717997095000,388.6,15,77,1.54
1717997099000,390.12,15,77,1.54
1717997161000,388.55,15,77,1.54
1717997169000,386.52,15,77,1.54
1717997175000,384.69,15,77,1.54
1717997181000,386.3,15,77,1.54
1717997185000,388.74,15,77,1.54
1717997193000,390.46,15,77,1.54
1717997199000,388.58,15,77,1.54
1717997203000,386.08,15,77,1.54
1717997211000,388.06,15,77,1.54
1717997215000,389.58,15,77,1.54
1717997297000,387.21,15,77,1.54
1717997301000,389.17,15,77,1.54
1717997311000,390.68,15,77,1.54
1717997335000,387.92,15,77,1.54
1717997339000,386.05,15,77,1.54
1717997347000,388.19,15,77,1.54
1717997353000,390.05,15,77,1.54
1717997395000,387.49,15,77,1.54
1717997403000,389.5,15,77,1.54
1717997419000,387.14,15,77,1.54
1717997439000,385.43,15,77,1.54
1717997445000,388.16,15,77,1.54
1717997451000,390.04,15,77,1.54
1717997483000,388.05,15,77,1.54
1717997489000,389.6,15,77,1.54
1717997525000,386.99,15,77,1.54
1717997537000,385.48,15,77,1.54
1717997545000,388.06,15,77,1.54
1717997549000,389.58,15,77,1.54
1717997557000,388.01,15,77,1.54
1717997561000,386.09,15,77,1.54
1717997567000,388.38,15,77,1.54
1717997571000,386.1,15,77,1.54
1717997581000,387.94,15,77,1.54
1717997585000,389.52,15,77,1.54
1717997603000,387.28,15,77,1.54
1717997607000,385.46,15,77,1.54
1717997613000,388.09,15,77,1.54
1717997629000,386.33,15,77,1.54
1717997637000,384.62,15,77,1.54
1717997645000,386.2,15,77,1.54
1717997649000,388.69,15,77,1.54
1717997657000,386.7,15,77,1.54
1717997661000,385.18,15,77,1.54
1717997669000,387.35,15,77,1.54
1717997673000,389.24,15,77,1.54
1717997685000,387.03,15,77,1.54
1717997689000,385.34,15,77,1.54
1717997695000,388.05,15,77,1.54
1717997699000,389.57,15,77,1.54
1717997707000,387.61,15,77,1.54
1717997719000,386.1,15,77,1.54
1717997725000,388.37,15,77,1.54
1717997731000,390.11,15,77,1.54
1717997735000,387.92,15,77,1.54
1717997755000,385.89,15,77,1.54
1717997757000,387.46,15,77,1.54
1717997761000,389.29,15,77,1.54
1717997775000,390.84,15,77,1.54
1717997783000,388.89,15,77,1.54
1717997787000,386.51,15,77,1.54
1717997797000,388.52,15,77,1.54
1717997803000,390.16,15,77,1.54
1717997809000,388.65,15,77,1.54
1717997817000,387.11,15,77,1.54
1717997823000,385.26,15,77,1.54
1717997827000,386.83,15,77,1.54
1717997831000,388.99,15,77,1.54
1717997839000,390.52,15,77,1.54
1717997847000,387.65,15,77,1.54
1717997851000,385.63,15,77,1.54
1717997855000,387.83,15,77,1.54
1717997859000,389.47,15,77,1.54
1717997917000,387.49,15,77,1.54
1717997921000,385.85,15,77,1.54
1717997929000,384.26,15,77,1.54
1717997933000,386.23,15,77,1.54
1717997939000,388.35,15,77,1.54
1717997945000,390.1,15,77,1.54
1717997955000,387.37,15,77,1.54
1717997963000,389.47,15,77,1.54
1717997971000,386.88,15,77,1.54
1717997977000,388.56,15,77,1.54
1717997983000,390.17,15,77,1.54
1717997985000,388.2,15,77,1.54
1717997989000,385.89,15,77,1.54
1717997997000,388.02,15,77,1.54
1717998001000,389.56,15,77,1.54
1717998003000,387.78,15,77,1.54
1717998007000,385.69,15,77,1.54
1717998015000,387.97,15,77,1.54
1717998019000,389.54,15,77,1.54
1717998027000,388,15,77,1.54
1717998031000,385.92,15,77,1.54
1717998039000,388.16,15,77,1.54
1717998045000,390.04,15,77,1.54
1717998107000,387.22,15,77,1.54
1717998111000,385.43,15,77,1.54
1717998115000,387.73,15,77,1.54
1717998125000,389.73,15,77,1.54
1717998135000,387.31,15,77,1.54
1717998143000,389.46,15,77,1.54
1717998155000,387.17,15,77,1.54
1717998159000,385.4,15,77,1.54
1717998171000,386.92,15,77,1.54
1717998175000,385.29,15,77,1.54
1717998205000,383.79,15,77,1.54
1717998225000,385.35,15,77,1.54
1717998251000,383.84,15,77,1.54
1717998301000,386.95,15,77,1.54
1717998305000,389.05,15,77,1.54
1717998333000,387.09,15,77,1.54
1717998337000,385.48,15,77,1.54
1717998349000,387.01,15,77,1.54
1717998353000,385.33,15,77,1.54
1717998365000,387.71,15,77,1.54
1717998369000,389.41,15,77,1.54
1717998389000,387.47,15,77,1.54
1717998393000,389.3,15,77,1.54
1717998437000,387.36,15,77,1.54
1717998441000,385.78,15,77,1.54
1717998457000,387.88,15,77,1.54
1717998461000,385.74,15,77,1.54
1717998469000,387.99,15,77,1.54
1717998475000,386.23,15,77,1.54
1717998481000,384.59,15,77,1.54
1717998489000,386.19,15,77,1.54
1717998493000,388.69,15,77,1.54
1717998501000,386.7,15,77,1.54
1717998505000,388.93,15,77,1.54
1717998513000,390.5,15,77,1.54
1717998533000,388.91,15,77,1.54
1717998545000,390.42,15,77,1.54
1717998555000,388.75,15,77,1.54
1717998563000,390.46,15,77,1.54
1717998583000,388.74,15,77,1.54
1717998585000,387.21,15,77,1.54
1717998601000,385.19,15,77,1.54
1717998613000,387.85,15,77,1.54
1717998617000,389.48,15,77,1.54
1717998629000,387.17,15,77,1.54
1717998635000,385.28,15,77,1.54
1717998645000,386.97,15,77,1.54
1717998649000,389.06,15,77,1.54
1717998659000,390.67,15,77,1.54
1717998661000,388.54,15,77,1.54
1717998671000,390.08,15,77,1.54
1717998673000,388.31,15,77,1.54
1717998677000,386.06,15,77,1.54
1717998689000,387.93,15,77,1.54
1717998693000,389.51,15,77,1.54
1717998701000,386.89,15,77,1.54
1717998707000,388.56,15,77,1.54
1717998715000,386.96,15,77,1.54
1717998719000,389.05,15,77,1.54
1717998727000,386.78,15,77,1.54
1717998731000,385.22,15,77,1.54
1717998745000,386.86,15,77,1.54
1717998755000,385.03,15,77,1.54
1717998775000,387.57,15,77,1.54
1717998779000,389.35,15,77,1.54
1717998795000,387.56,15,77,1.54
1717998799000,385.88,15,77,1.54
1717998805000,387.44,15,77,1.54
1717998823000,385.3,15,77,1.54
1717998831000,387.97,15,77,1.54
1717998835000,386.07,15,77,1.54
1717998841000,384.54,15,77,1.54
1717998843000,386.53,15,77,1.54
1717998847000,388.85,15,77,1.54
1717998861000,386.37,15,77,1.54
1717998867000,388.39,15,77,1.54
1717998881000,386.14,15,77,1.54
1717998887000,384.56,15,77,1.54
1717998893000,386.35,15,77,1.54
1717998899000,387.96,15,77,1.54
1717998903000,389.53,15,77,1.54
1717998911000,386.89,15,77,1.54
1717998925000,385,15,77,1.54
1717998981000,387.58,15,77,1.54
1717998985000,389.35,15,77,1.54
1717998999000,390.85,15,77,1.54
1717999009000,388.73,15,77,1.54
1717999011000,387.2,15,77,1.54
1717999015000,385.42,15,77,1.54
1717999021000,388.14,15,77,1.54
1717999027000,390.03,15,77,1.54
1717999083000,388.49,15,77,1.54
1717999087000,386.03,15,77,1.54
1717999095000,388.13,15,77,1.54
1717999101000,390.03,15,77,1.54
1717999123000,388.49,15,77,1.54
1717999131000,390.12,15,77,1.54
1717999137000,388.47,15,77,1.54
1717999147000,386.32,15,77,1.54
1717999153000,384.62,15,77,1.54
1717999157000,386.41,15,77,1.54
1717999161000,388.79,15,77,1.54
1717999177000,386.75,15,77,1.54
1717999181000,385.2,15,77,1.54
1717999195000,386.7,15,77,1.54
1717999199000,388.34,15,77,1.54
1717999205000,386.64,15,77,1.54
1717999211000,384.98,15,77,1.54
1717999219000,387.81,15,77,1.54
1717999223000,389.46,15,77,1.54
1717999239000,386.73,15,77,1.54
1717999243000,388.35,15,77,1.54
1717999249000,390.11,15,77,1.54
1717999269000,388.39,15,77,1.54
1717999273000,386.28,15,77,1.54
1717999285000,388.39,15,77,1.54
1717999291000,390.12,15,77,1.54
1717999297000,388.47,15,77,1.54
1717999301000,386.02,15,77,1.54
1717999303000,387.55,15,77,1.54
1717999307000,389.34,15,77,1.54
1717999323000,386.73,15,77,1.54
1717999341000,388.26,15,77,1.54
1717999347000,390.08,15,77,1.54
1717999363000,388.05,15,77,1.54
1717999367000,386.11,15,77,1.54
1717999377000,387.99,15,77,1.54
1717999381000,389.54,15,77,1.54
1717999393000,387.12,15,77,1.54
1717999397000,385.38,15,77,1.54
1717999415000,388.11,15,77,1.54
1717999421000,389.62,15,77,1.54
1717999423000,387.82,15,77,1.54
1717999427000,385.71,15,77,1.54
1717999445000,387.79,15,77,1.54
1717999461000,385.88,15,77,1.54
1717999469000,384.26,15,77,1.54
1717999485000,386.03,15,77,1.54
1717999487000,387.56,15,77,1.54
1717999491000,389.34,15,77,1.54
1717999505000,387.35,15,77,1.54
1717999509000,385.49,15,77,1.54
1717999531000,383.93,15,77,1.54
1717999539000,386.04,15,77,1.54
1717999547000,387.67,15,77,1.54
1717999555000,385.78,15,77,1.54
1717999569000,387.35,15,77,1.54
1717999581000,385.8,15,77,1.54
1717999583000,387.4,15,77,1.54
1717999587000,389.26,15,77,1.54
1717999599000,387.03,15,77,1.54
1717999603000,385.34,15,77,1.54
1717999605000,387.08,15,77,1.54
1717999609000,389.11,15,77,1.54
1717999615000,386.6,15,77,1.54
1717999629000,384.98,15,77,1.54
1717999631000,386.83,15,77,1.54
1717999635000,388.99,15,77,1.54
1717999643000,390.52,15,77,1.54
1717999651000,388.65,15,77,1.54
1717999653000,387.15,15,77,1.54
1717999657000,385.39,15,77,1.54
1717999659000,387.11,15,77,1.54
1717999663000,389.13,15,77,1.54
1717999673000,390.68,15,77,1.54
1717999725000,388.92,15,77,1.54
1717999729000,386.53,15,77,1.54
1717999735000,388.52,15,77,1.54
1717999741000,390.16,15,77,1.54
1717999777000,387.22,15,77,1.54
1717999781000,385.42,15,77,1.54
1717999797000,387.75,15,77,1.54
1717999801000,385.68,15,77,1.54
1717999823000,384.14,15,77,1.54
1717999837000,386.03,15,77,1.54
1717999839000,387.56,15,77,1.54
1717999843000,385.59,15,77,1.54
1717999857000,387.81,15,77,1.54
1717999869000,389.74,15,77,1.54
1717999887000,387.17,15,77,1.54
1717999891000,385.4,15,77,1.54
1717999935000,383.88,15,77,1.54
1717999943000,386.03,15,77,1.54
1717999945000,387.55,15,77,1.54
1717999949000,389.34,15,77,1.54
1717999963000,387.02,15,77,1.54
1717999967000,385.33,15,77,1.54
1717999981000,387.66,15,77,1.54
1717999985000,389.39,15,77,1.54
1717999993000,387.39,15,77,1.54
1718000001000,389.46,15,77,1.54
1718000021000,386.77,15,77,1.54
1718000025000,385.21,15,77,1.54
1718000033000,387.86,15,77,1.54
1718000037000,389.49,15,77,1.54
1718000049000,387.06,15,77,1.54
1718000053000,385.35,15,77,1.54
1718000067000,386.95,15,77,1.54
1718000089000,389,15,77,1.54
1718000097000,390.52,15,77,1.54
1718000099000,388.44,15,77,1.54
1718000103000,386.01,15,77,1.54
1718000105000,387.54,15,77,1.54
1718000109000,389.33,15,77,1.54
1718000123000,390.84,15,77,1.54
1718000129000,389.08,15,77,1.54
1718000143000,387.08,15,77,1.54
1718000161000,385.21,15,77,1.54
1718000175000,387.17,15,77,1.54
1718000179000,385.4,15,77,1.54
1718000195000,383.87,15,77,1.54
1718000211000,386.19,15,77,1.54
1718000215000,388.69,15,77,1.54
1718000221000,390.21,15,77,1.54
1718000233000,388.67,15,77,1.54
1718000239000,390.21,15,77,1.54
1718000247000,388.58,15,77,1.54
1718000251000,386.07,15,77,1.54
1718000257000,384.54,15,77,1.54
1718000271000,386.15,15,77,1.54
1718000289000,387.75,15,77,1.54
1718000293000,385.68,15,77,1.54
1718000301000,387.97,15,77,1.54
1718000305000,389.54,15,77,1.54
1718000307000,387.76,15,77,1.54
1718000311000,385.69,15,77,1.54
1718000319000,387.97,15,77,1.54
1718000331000,386.16,15.1,78,1.54
1718000337000,384.65,15.1,78,1.54
1718000349000,386.27,15.1,78,1.54
1718000355000,388.36,15.1,78,1.54
1718000359000,385.97,15.1,78,1.54
1718000377000,387.49,15.1,78,1.54
1718000381000,389.31,15.1,78,1.54
1718000393000,387.32,15.1,78,1.54
1718000397000,389.23,15.1,78,1.54
1718000409000,390.78,15.1,78,1.54
1718000413000,388.83,15.1,78,1.54
1718000425000,390.41,15.1,78,1.54
1718000433000,388.71,15.1,78,1.54
1718000441000,386.96,15.1,78,1.54
1718000445000,385.3,15.1,78,1.54
1718000495000,383.8,15.1,78,1.54
1718000509000,386.01,15.1,78,1.54
1718000511000,387.54,15.1,78,1.54
1718000531000,385.98,15.1,78,1.54
1718000541000,387.88,15.1,78,1.54
1718000567000,389.79,15.1,78,1.54
1718000575000,388.06,15.1,78,1.54
1718000579000,385.95,15.1,78,1.54
1718000587000,384.28,15.1,78,1.54
1718000595000,386.29,15.1,78,1.54
1718000601000,384.7,15.1,78,1.54
1718000693000,386.75,15.1,78,1.54
1718000699000,385.14,15.1,78,1.54
1718000713000,387.66,15.1,78,1.54
1718000717000,389.39,15.1,78,1.54
1718000719000,387.66,15.1,78,1.54
1718000723000,385.64,15.1,78,1.54
1718000745000,384.08,15.1,78,1.54
1718000751000,386.19,15.1,78,1.54
1718000759000,387.75,15.1,78,1.54
1718000771000,385.85,15.1,78,1.54
1718000785000,384.31,15.1,78,1.54
1718000793000,386.22,15.1,78,1.54
1718000801000,387.75,15.1,78,1.54
1718000815000,386.15,15.1,78,1.54
1718000821000,384.57,15.1,78,1.54
1718000835000,386.16,15.1,78,1.54
1718000851000,384.62,15.1,78,1.54
1718000855000,386.49,15.1,78,1.54
1718000867000,388.02,15.1,78,1.54
1718000885000,385.9,15.1,78,1.54
1718000893000,384.27,15.1,78,1.54
1718000913000,386.11,15.1,78,1.54
1718000929000,384.61,15.1,78,1.54
1718000957000,386.75,15.1,78,1.54
1718000969000,385.09,15.1,78,1.54
1718000991000,386.89,15.1,78,1.54
1718000995000,388.43,15.1,78,1.54
1718001013000,386.02,15.1,78,1.54
1718001021000,384.3,15.1,78,1.54
1718001035000,386.27,15.1,78,1.54
1718001041000,388.44,15.1,78,1.54
1718001047000,390.13,15.1,78,1.54
1718001069000,387.68,15.1,78,1.54
1718001073000,385.64,15.1,78,1.54
1718001083000,384.08,15.1,78,1.54
1718001091000,386.16,15.1,78,1.54
1718001115000,387.67,15.1,78,1.54
1718001119000,389.39,15.1,78,1.54
1718001129000,386.97,15.1,78,1.54
1718001133000,389.06,15.1,78,1.54
1718001143000,390.67,15.1,78,1.54
1718001147000,388.61,15.1,78,1.54
1718001159000,386.67,15.1,78,1.54
1718001163000,385.16,15.1,78,1.54
1718001183000,387.64,15.1,78,1.54
1718001195000,385.82,15.1,78,1.54
1718001203000,384.25,15.1,78,1.54
1718001215000,386.15,15.1,78,1.54
1718001223000,387.74,15.1,78,1.54
1718001231000,389.54,15.1,78,1.54
1718001241000,386.99,15.1,78,1.54
1718001245000,385.32,15.1,78,1.54
1718001259000,386.85,15.1,78,1.54
1718001267000,388.97,15.1,78,1.54
1718001269000,387.37,15.1,78,1.54
1718001285000,388.91,15.1,78,1.54
1718001307000,386.65,15.1,78,1.54
1718001313000,384.73,15.1,78,1.54
1718001331000,386.62,15.1,78,1.54
1718001339000,388.7,15.1,78,1.54
1718001345000,390.22,15.1,78,1.54
1718001349000,388.56,15.1,78,1.54
1718001353000,386.07,15.1,78,1.54
1718001361000,384.56,15.1,78,1.54
1718001365000,387.32,15.1,78,1.54
1718001369000,389.23,15.1,78,1.54
1718001375000,386.64,15.1,78,1.54
1718001381000,384.73,15.1,78,1.54
1718001385000,386.46,15.1,78,1.54
1718001389000,388.81,15.1,78,1.54
1718001393000,386.48,15.1,78,1.54
1718001399000,384.85,15.1,78,1.54
1718001403000,386.6,15.1,78,1.54
1718001423000,388.63,15.1,78,1.54
1718001431000,387.11,15.1,78,1.54
1718001441000,389.22,15.1,78,1.54
1718001447000,386.64,15.1,78,1.54
1718001453000,384.73,15.1,78,1.54
1718001457000,386.55,15.1,78,1.54
1718001467000,388.35,15.1,78,1.54
1718001477000,386.4,15.1,78,1.54
1718001483000,384.65,15.1,78,1.54
1718001495000,386.19,15.1,78,1.54
1718001499000,388.1,15.1,78,1.54
1718001503000,385.85,15.1,78,1.54
1718001517000,384.29,15.1,78,1.54
1718001535000,386.12,15,78,1.54
1718001543000,387.73,15,78,1.54
1718001555000,385.85,15,78,1.54
1718001563000,384.26,15,78,1.54
1718001575000,386.06,15,78,1.54
1718001581000,384.54,15,78,1.54
1718001595000,386.06,15,78,1.54
1718001597000,387.58,15,78,1.54
1718001601000,389.35,15,78,1.54
1718001615000,390.85,15,78,1.54
1718001619000,388.69,15,78,1.54
1718001621000,387.18,15,78,1.54
1718001641000,385.3,15,78,1.54
1718001673000,387.72,15,78,1.54
1718001677000,389.42,15,78,1.54
1718001685000,387.81,15,78,1.54
1718001689000,385.71,15,78,1.54
1718001699000,384.09,15,78,1.54
1718001713000,386.12,15,78,1.54
1718001719000,384.56,15,78,1.54
1718001737000,386.21,15,78,1.54
1718001745000,384.6,15,78,1.54
1718001793000,386.1,15,78,1.54
1718001803000,384.46,15,78,1.54
1718001937000,386.1,15,78,1.54
1718001943000,384.55,15,78,1.54
1718002001000,386.1,15,78,1.54
1718002025000,387.64,15,78,1.54
1718002033000,385.77,15,78,1.54
1718002041000,384.24,15,78,1.54
1718002079000,386.1,15,78,1.54
1718002085000,384.55,15,78,1.54
1718002149000,386.1,14.9,79,1.54
1718002161000,384.49,14.9,79,1.54
1718002273000,386.1,14.9,79,1.54
1718002281000,387.73,14.9,79,1.54
1718002285000,385.67,14.9,79,1.54
1718002295000,384.08,14.9,79,1.54
1718002341000,386.1,14.9,79,1.54
1718002349000,387.73,14.9,79,1.54
1718002361000,385.85,14.9,79,1.54
1718002369000,384.26,14.9,79,1.54
1718002449000,386.1,14.9,79,1.54
1718002455000,384.55,14.9,79,1.54
1718002497000,386.1,14.9,79,1.54
1718002505000,387.73,14.9,79,1.54
1718002511000,385.74,14.9,79,1.54
1718002519000,384.23,14.9,79,1.54
1718002543000,385.81,14.9,79,1.54
1718002549000,387.42,14.9,79,1.54
1718002557000,385.72,14.9,79,1.54
1718002567000,384.09,14.9,79,1.54
1718002611000,386.1,14.9,79,1.54
1718002621000,384.46,14.9,79,1.54
1718002659000,386.1,14.9,79,1.54
1718002671000,384.57,14.9,79,1.54
1718002677000,386.35,14.9,79,1.54
1718002689000,384.59,14.9,79,1.54
1718002731000,386.1,14.8,79,1.54
1718002739000,387.73,14.8,79,1.54
1718002743000,385.67,14.8,79,1.54
1718002765000,384.14,14.8,79,1.54
1718002829000,386.1,14.8,79,1.54
1718002837000,387.73,14.8,79,1.54
1718002843000,385.74,14.8,79,1.54
1718002851000,384.23,14.8,79,1.54
1718002939000,386.1,14.8,79,1.54
1718002947000,387.73,14.8,79,1.54
1718002963000,385.87,14.8,79,1.54
1718002971000,384.26,14.8,79,1.54
1718002985000,386.13,14.8,79,1.54
1718002995000,384.47,14.8,79,1.54
1718003021000,386.13,14.8,79,1.54
1718003031000,384.47,14.8,79,1.54
1718003043000,386.17,14.8,79,1.54
1718003051000,387.74,14.8,79,1.54
1718003081000,385.89,14.8,79,1.54
1718003089000,384.27,14.8,79,1.54
1718003111000,386.11,14.8,79,1.54
1718003123000,384.57,14.8,79,1.54
1718003129000,386.35,14.8,79,1.54
1718003143000,387.92,14.8,79,1.54
1718003149000,385.8,14.8,79,1.54
1718003157000,384.25,14.8,79,1.54
1718003169000,386.15,14.8,79,1.54
1718003175000,384.57,14.8,79,1.54
1718003257000,386.1,14.8,79,1.54
1718003273000,384.38,14.8,79,1.54
1718003283000,386.19,14.8,79,1.54
1718003291000,387.75,14.8,79,1.54
1718003311000,385.89,14.8,79,1.54
1718003319000,384.27,14.8,79,1.54
1718003325000,386.25,14.8,79,1.54
1718003335000,384.49,14.7,80,0
1718003437000,386.1,14.7,80,0
1718003449000,384.57,14.7,80,0
1718003479000,386.1,14.7,80,0
1718003487000,387.73,14.7,80,0
1718003521000,385.9,14.7,80,0
1718003529000,384.27,14.7,80,0
1718003535000,386.26,14.7,80,0
1718003543000,387.76,14.7,80,0
1718003565000,385.89,14.7,80,0
1718003581000,387.62,14.7,80,0
1718003609000,385.89,14.7,80,0
1718003619000,387.53,14.7,80,0
1718003639000,385.88,14.7,80,0
1718003647000,384.27,14.7,80,0
1718003657000,386.17,14.7,80,0
1718003677000,387.69,14.7,80,0
1718003687000,385.82,14.7,80,0
1718003695000,384.25,14.7,80,0
1718003709000,385.84,14.7,80,0
1718003723000,384.31,14.7,80,0
1718003727000,386.34,14.7,80,0
1718003737000,387.91,14.7,80,0
1718003807000,385.9,14.7,80,0
1718003819000,387.43,14.7,80,0
1718003833000,385.84,14.7,80,0
1718003843000,387.52,14.7,80,0
1718003849000,385.67,14.7,80,0
1718003859000,384.09,14.7,80,0
1718003871000,386.13,14.7,80,0
1718003879000,387.73,14.7,80,0
1718003885000,385.74,14.7,80,0
1718003897000,387.41,14.7,80,0
1718003915000,385.87,14.7,80,0
1718003925000,387.53,14.7,80,0
1718003965000,385.9,14.7,80,0
1718003973000,384.27,14.7,80,0
1718003983000,386.17,14.7,80,0
1718003989000,384.58,14.7,80,0
1718004001000,386.18,14.7,80,0
1718004009000,387.75,14.7,80,0
1718004013000,385.68,14.7,80,0
1718004023000,384.09,14.7,80,0
1718004045000,386.1,14.7,80,0
1718004053000,387.73,14.7,80,0
1718004057000,385.67,14.7,80,0
1718004071000,387.34,14.7,80,0
1718004135000,385.45,14.7,80,0
1718004149000,383.91,14.7,80,0
1718004155000,386.14,14.7,80,0
1718004163000,387.73,14.7,80,0
1718004189000,385.89,14.7,80,0
1718004201000,387.43,14.7,80,0
1718004205000,385.53,14.7,80,0
1718004217000,383.98,14.7,80,0
1718004221000,386.19,14.7,80,0
1718004229000,387.75,14.7,80,0
